%% Dataset about positive and negative movie reviews
@relation review_type
@attribute number_of_words numeric
@attribute number_of_positive_words numeric
@attribute number_of_negative_words numeric
@attribute percent_of_positive_words numeric
@attribute percent_of_negative_words numeric
@attribute positive_minus_negative numeric
@attribute review {positive, negative}
@data
157,1,11,0.006369426751592357,0.07006369426751592,-10,negative
177,13,5,0.07344632768361582,0.02824858757062147,8,negative
560,26,22,0.04642857142857143,0.039285714285714285,4,negative
146,1,9,0.00684931506849315,0.06164383561643835,-8,negative
150,8,2,0.05333333333333334,0.013333333333333334,6,negative
129,2,8,0.015503875968992248,0.06201550387596899,-6,negative
165,12,7,0.07272727272727272,0.04242424242424243,5,negative
215,4,11,0.018604651162790697,0.05116279069767442,-7,negative
376,19,14,0.05053191489361702,0.03723404255319149,5,negative
151,5,12,0.033112582781456956,0.07947019867549669,-7,negative
221,15,6,0.06787330316742081,0.027149321266968326,9,negative
134,5,15,0.03731343283582089,0.11194029850746269,-10,negative
162,13,10,0.08024691358024691,0.06172839506172839,3,negative
484,17,13,0.03512396694214876,0.026859504132231406,4,negative
387,10,15,0.025839793281653745,0.03875968992248062,-5,negative
108,6,3,0.05555555555555555,0.027777777777777776,3,negative
87,2,4,0.022988505747126436,0.04597701149425287,-2,negative
209,6,10,0.028708133971291867,0.04784688995215311,-4,negative
165,6,14,0.03636363636363636,0.08484848484848485,-8,negative
837,22,21,0.026284348864994027,0.025089605734767026,1,negative
132,8,3,0.06060606060606061,0.022727272727272728,5,negative
131,4,8,0.030534351145038167,0.061068702290076333,-4,negative
442,10,31,0.02262443438914027,0.07013574660633484,-21,negative
200,6,11,0.03,0.055,-5,negative
58,2,5,0.034482758620689655,0.08620689655172414,-3,negative
375,10,16,0.02666666666666667,0.042666666666666665,-6,negative
75,3,4,0.04,0.05333333333333334,-1,negative
178,2,6,0.011235955056179775,0.033707865168539325,-4,negative
164,4,10,0.024390243902439025,0.06097560975609756,-6,negative
153,4,8,0.026143790849673203,0.05228758169934641,-4,negative
182,6,7,0.03296703296703297,0.038461538461538464,-1,negative
273,4,14,0.014652014652014652,0.05128205128205128,-10,negative
215,5,13,0.023255813953488372,0.06046511627906977,-8,negative
360,8,10,0.022222222222222223,0.027777777777777776,-2,negative
181,5,8,0.027624309392265192,0.04419889502762431,-3,negative
344,19,21,0.055232558139534885,0.061046511627906974,-2,negative
122,15,1,0.12295081967213115,0.00819672131147541,14,negative
224,4,17,0.017857142857142856,0.07589285714285714,-13,negative
99,6,2,0.06060606060606061,0.020202020202020204,4,negative
472,11,23,0.023305084745762712,0.048728813559322036,-12,negative
123,1,13,0.008130081300813009,0.10569105691056911,-12,negative
150,2,8,0.013333333333333334,0.05333333333333334,-6,negative
72,4,1,0.05555555555555555,0.013888888888888888,3,negative
129,5,9,0.03875968992248062,0.06976744186046512,-4,negative
271,8,7,0.02952029520295203,0.025830258302583026,1,negative
479,26,18,0.054279749478079335,0.037578288100208766,8,negative
177,6,16,0.03389830508474576,0.0903954802259887,-10,negative
88,2,12,0.022727272727272728,0.13636363636363635,-10,negative
90,2,4,0.022222222222222223,0.044444444444444446,-2,negative
187,12,8,0.06417112299465241,0.0427807486631016,4,negative
257,7,13,0.027237354085603113,0.05058365758754864,-6,negative
114,5,5,0.043859649122807015,0.043859649122807015,0,negative
750,16,33,0.021333333333333333,0.044,-17,negative
228,6,14,0.02631578947368421,0.06140350877192982,-8,negative
193,9,11,0.046632124352331605,0.05699481865284974,-2,negative
199,5,5,0.02512562814070352,0.02512562814070352,0,negative
256,3,15,0.01171875,0.05859375,-12,negative
328,16,24,0.04878048780487805,0.07317073170731707,-8,negative
188,11,3,0.05851063829787234,0.015957446808510637,8,negative
70,1,3,0.014285714285714285,0.04285714285714286,-2,negative
155,4,8,0.025806451612903226,0.05161290322580645,-4,negative
245,10,11,0.04081632653061224,0.044897959183673466,-1,negative
216,8,5,0.037037037037037035,0.023148148148148147,3,negative
279,7,10,0.025089605734767026,0.035842293906810034,-3,negative
138,3,4,0.021739130434782608,0.028985507246376812,-1,negative
304,9,23,0.029605263157894735,0.0756578947368421,-14,negative
182,6,9,0.03296703296703297,0.04945054945054945,-3,negative
153,4,5,0.026143790849673203,0.032679738562091505,-1,negative
86,3,3,0.03488372093023256,0.03488372093023256,0,negative
317,5,20,0.015772870662460567,0.06309148264984227,-15,negative
167,5,3,0.029940119760479042,0.017964071856287425,2,negative
233,9,11,0.03862660944206009,0.04721030042918455,-2,negative
114,3,8,0.02631578947368421,0.07017543859649122,-5,negative
60,3,5,0.05,0.08333333333333333,-2,negative
256,11,10,0.04296875,0.0390625,1,negative
571,14,32,0.024518388791593695,0.05604203152364273,-18,negative
235,7,11,0.029787234042553193,0.04680851063829787,-4,negative
137,1,9,0.0072992700729927005,0.06569343065693431,-8,negative
101,2,4,0.019801980198019802,0.039603960396039604,-2,negative
161,4,12,0.024844720496894408,0.07453416149068323,-8,negative
225,9,7,0.04,0.03111111111111111,2,negative
613,26,32,0.04241435562805873,0.052202283849918436,-6,negative
78,1,4,0.01282051282051282,0.05128205128205128,-3,negative
218,7,19,0.03211009174311927,0.0871559633027523,-12,negative
347,12,45,0.0345821325648415,0.12968299711815562,-33,negative
146,2,8,0.0136986301369863,0.0547945205479452,-6,negative
367,9,12,0.02452316076294278,0.0326975476839237,-3,negative
399,4,24,0.010025062656641603,0.06015037593984962,-20,negative
54,0,4,0.0,0.07407407407407407,-4,negative
110,3,7,0.02727272727272727,0.06363636363636363,-4,negative
75,0,12,0.0,0.16,-12,negative
74,8,5,0.10810810810810811,0.06756756756756757,3,negative
152,5,2,0.03289473684210526,0.013157894736842105,3,negative
53,3,3,0.05660377358490566,0.05660377358490566,0,negative
587,9,26,0.015332197614991482,0.044293015332197615,-17,negative
157,4,10,0.025477707006369428,0.06369426751592357,-6,negative
285,8,15,0.028070175438596492,0.05263157894736842,-7,negative
566,7,34,0.012367491166077738,0.06007067137809187,-27,negative
131,4,11,0.030534351145038167,0.08396946564885496,-7,negative
123,3,13,0.024390243902439025,0.10569105691056911,-10,negative
626,17,32,0.027156549520766772,0.051118210862619806,-15,negative
365,15,17,0.0410958904109589,0.04657534246575343,-2,negative
419,11,20,0.026252983293556086,0.0477326968973747,-9,negative
186,4,16,0.021505376344086023,0.08602150537634409,-12,negative
152,4,11,0.02631578947368421,0.07236842105263158,-7,negative
130,5,7,0.038461538461538464,0.05384615384615385,-2,negative
89,2,5,0.02247191011235955,0.056179775280898875,-3,negative
130,0,1,0.0,0.007692307692307693,-1,negative
102,5,4,0.049019607843137254,0.0392156862745098,1,negative
66,5,2,0.07575757575757576,0.030303030303030304,3,negative
158,0,9,0.0,0.056962025316455694,-9,negative
199,9,7,0.04522613065326633,0.035175879396984924,2,negative
169,5,2,0.029585798816568046,0.011834319526627219,3,negative
402,18,10,0.04477611940298507,0.024875621890547265,8,negative
162,5,11,0.030864197530864196,0.06790123456790123,-6,negative
450,13,10,0.028888888888888888,0.022222222222222223,3,negative
167,4,4,0.023952095808383235,0.023952095808383235,0,negative
123,5,7,0.04065040650406504,0.056910569105691054,-2,negative
106,4,9,0.03773584905660377,0.08490566037735849,-5,negative
122,3,10,0.02459016393442623,0.08196721311475409,-7,negative
157,6,14,0.03821656050955414,0.08917197452229299,-8,negative
354,6,11,0.01694915254237288,0.031073446327683617,-5,negative
136,2,9,0.014705882352941176,0.0661764705882353,-7,negative
149,1,10,0.006711409395973154,0.06711409395973154,-9,negative
328,14,16,0.042682926829268296,0.04878048780487805,-2,negative
159,10,6,0.06289308176100629,0.03773584905660377,4,negative
126,2,4,0.015873015873015872,0.031746031746031744,-2,negative
131,6,10,0.04580152671755725,0.07633587786259542,-4,negative
252,0,15,0.0,0.05952380952380952,-15,negative
160,1,7,0.00625,0.04375,-6,negative
170,2,5,0.011764705882352941,0.029411764705882353,-3,negative
486,9,16,0.018518518518518517,0.03292181069958848,-7,negative
794,14,38,0.017632241813602016,0.04785894206549118,-24,negative
665,19,19,0.02857142857142857,0.02857142857142857,0,negative
181,8,9,0.04419889502762431,0.049723756906077346,-1,negative
136,9,6,0.0661764705882353,0.04411764705882353,3,negative
69,1,4,0.014492753623188406,0.057971014492753624,-3,negative
129,2,4,0.015503875968992248,0.031007751937984496,-2,negative
123,4,2,0.032520325203252036,0.016260162601626018,2,negative
242,12,10,0.049586776859504134,0.04132231404958678,2,negative
26,1,3,0.038461538461538464,0.11538461538461539,-2,negative
173,2,11,0.011560693641618497,0.06358381502890173,-9,negative
71,2,4,0.028169014084507043,0.056338028169014086,-2,negative
128,2,5,0.015625,0.0390625,-3,negative
267,13,10,0.04868913857677903,0.03745318352059925,3,negative
255,10,15,0.0392156862745098,0.058823529411764705,-5,negative
247,7,16,0.02834008097165992,0.06477732793522267,-9,negative
165,3,9,0.01818181818181818,0.05454545454545454,-6,negative
106,4,7,0.03773584905660377,0.0660377358490566,-3,negative
664,25,25,0.03765060240963856,0.03765060240963856,0,negative
224,2,9,0.008928571428571428,0.04017857142857143,-7,negative
150,8,8,0.05333333333333334,0.05333333333333334,0,negative
110,8,3,0.07272727272727272,0.02727272727272727,5,negative
281,12,15,0.042704626334519574,0.05338078291814947,-3,negative
825,26,27,0.03151515151515152,0.03272727272727273,-1,negative
146,3,8,0.02054794520547945,0.0547945205479452,-5,negative
184,7,4,0.03804347826086957,0.021739130434782608,3,negative
82,2,4,0.024390243902439025,0.04878048780487805,-2,negative
33,1,1,0.030303030303030304,0.030303030303030304,0,negative
169,5,5,0.029585798816568046,0.029585798816568046,0,negative
197,8,4,0.04060913705583756,0.02030456852791878,4,negative
95,1,6,0.010526315789473684,0.06315789473684211,-5,negative
180,0,11,0.0,0.06111111111111111,-11,negative
91,4,5,0.04395604395604396,0.054945054945054944,-1,negative
113,6,3,0.05309734513274336,0.02654867256637168,3,negative
117,2,7,0.017094017094017096,0.05982905982905983,-5,negative
122,5,1,0.040983606557377046,0.00819672131147541,4,negative
232,12,13,0.05172413793103448,0.05603448275862069,-1,negative
92,0,4,0.0,0.043478260869565216,-4,negative
117,4,4,0.03418803418803419,0.03418803418803419,0,negative
99,3,4,0.030303030303030304,0.04040404040404041,-1,negative
286,14,17,0.04895104895104895,0.05944055944055944,-3,negative
119,3,13,0.025210084033613446,0.1092436974789916,-10,negative
486,23,23,0.047325102880658436,0.047325102880658436,0,negative
497,19,21,0.03822937625754527,0.04225352112676056,-2,negative
209,8,6,0.03827751196172249,0.028708133971291867,2,negative
279,12,6,0.043010752688172046,0.021505376344086023,6,negative
192,8,4,0.041666666666666664,0.020833333333333332,4,negative
133,3,5,0.022556390977443608,0.03759398496240601,-2,negative
406,11,17,0.027093596059113302,0.04187192118226601,-6,negative
271,3,14,0.01107011070110701,0.05166051660516605,-11,negative
146,3,11,0.02054794520547945,0.07534246575342465,-8,negative
195,9,6,0.046153846153846156,0.03076923076923077,3,negative
127,7,6,0.05511811023622047,0.047244094488188976,1,negative
193,8,10,0.04145077720207254,0.05181347150259067,-2,negative
124,2,8,0.016129032258064516,0.06451612903225806,-6,negative
226,8,3,0.035398230088495575,0.01327433628318584,5,negative
60,1,2,0.016666666666666666,0.03333333333333333,-1,negative
120,7,2,0.058333333333333334,0.016666666666666666,5,negative
164,5,17,0.03048780487804878,0.10365853658536585,-12,negative
129,5,6,0.03875968992248062,0.046511627906976744,-1,negative
181,6,7,0.03314917127071823,0.03867403314917127,-1,negative
25,1,3,0.04,0.12,-2,negative
61,0,5,0.0,0.08196721311475409,-5,negative
133,5,10,0.03759398496240601,0.07518796992481203,-5,negative
117,7,4,0.05982905982905983,0.03418803418803419,3,negative
196,7,12,0.03571428571428571,0.061224489795918366,-5,negative
269,8,20,0.02973977695167286,0.07434944237918216,-12,negative
113,1,4,0.008849557522123894,0.035398230088495575,-3,negative
199,5,9,0.02512562814070352,0.04522613065326633,-4,negative
371,15,17,0.04043126684636118,0.04582210242587601,-2,negative
145,4,5,0.027586206896551724,0.034482758620689655,-1,negative
183,7,9,0.03825136612021858,0.04918032786885246,-2,negative
183,7,9,0.03825136612021858,0.04918032786885246,-2,negative
183,7,9,0.03825136612021858,0.04918032786885246,-2,negative
263,20,14,0.07604562737642585,0.053231939163498096,6,negative
150,3,4,0.02,0.02666666666666667,-1,negative
124,4,10,0.03225806451612903,0.08064516129032258,-6,negative
63,3,2,0.047619047619047616,0.031746031746031744,1,negative
116,4,7,0.034482758620689655,0.0603448275862069,-3,negative
311,6,13,0.01929260450160772,0.04180064308681672,-7,negative
143,10,11,0.06993006993006994,0.07692307692307693,-1,negative
125,8,5,0.064,0.04,3,negative
252,11,9,0.04365079365079365,0.03571428571428571,2,negative
258,8,9,0.031007751937984496,0.03488372093023256,-1,negative
166,4,7,0.024096385542168676,0.04216867469879518,-3,negative
133,7,11,0.05263157894736842,0.08270676691729323,-4,negative
311,11,9,0.03536977491961415,0.028938906752411574,2,negative
167,5,10,0.029940119760479042,0.059880239520958084,-5,negative
501,10,24,0.01996007984031936,0.04790419161676647,-14,negative
88,2,5,0.022727272727272728,0.056818181818181816,-3,negative
73,2,5,0.0273972602739726,0.0684931506849315,-3,negative
121,4,12,0.03305785123966942,0.09917355371900827,-8,negative
218,15,12,0.06880733944954129,0.05504587155963303,3,negative
587,13,24,0.022146507666098807,0.04088586030664395,-11,negative
433,10,28,0.023094688221709007,0.06466512702078522,-18,negative
215,8,5,0.037209302325581395,0.023255813953488372,3,negative
197,6,8,0.030456852791878174,0.04060913705583756,-2,negative
423,21,12,0.04964539007092199,0.028368794326241134,9,negative
136,5,3,0.03676470588235294,0.022058823529411766,2,negative
574,18,16,0.0313588850174216,0.027874564459930314,2,negative
560,12,32,0.02142857142857143,0.05714285714285714,-20,negative
70,1,6,0.014285714285714285,0.08571428571428572,-5,negative
144,9,10,0.0625,0.06944444444444445,-1,negative
200,6,17,0.03,0.085,-11,negative
171,5,11,0.029239766081871343,0.06432748538011696,-6,negative
219,8,5,0.0365296803652968,0.0228310502283105,3,negative
154,6,4,0.03896103896103896,0.025974025974025976,2,negative
303,26,21,0.0858085808580858,0.06930693069306931,5,negative
61,4,5,0.06557377049180328,0.08196721311475409,-1,negative
142,5,11,0.035211267605633804,0.07746478873239436,-6,negative
85,1,8,0.011764705882352941,0.09411764705882353,-7,negative
120,0,10,0.0,0.08333333333333333,-10,negative
54,1,3,0.018518518518518517,0.05555555555555555,-2,negative
376,12,22,0.031914893617021274,0.05851063829787234,-10,negative
359,12,11,0.033426183844011144,0.03064066852367688,1,negative
106,2,3,0.018867924528301886,0.02830188679245283,-1,negative
130,6,6,0.046153846153846156,0.046153846153846156,0,negative
148,7,2,0.0472972972972973,0.013513513513513514,5,negative
185,4,6,0.021621621621621623,0.032432432432432434,-2,negative
362,22,12,0.06077348066298342,0.03314917127071823,10,negative
170,9,7,0.052941176470588235,0.041176470588235294,2,negative
148,3,12,0.02027027027027027,0.08108108108108109,-9,negative
162,6,5,0.037037037037037035,0.030864197530864196,1,negative
69,3,5,0.043478260869565216,0.07246376811594203,-2,negative
151,13,13,0.08609271523178808,0.08609271523178808,0,negative
134,5,3,0.03731343283582089,0.022388059701492536,2,negative
202,8,5,0.039603960396039604,0.024752475247524754,3,negative
222,6,8,0.02702702702702703,0.036036036036036036,-2,negative
106,4,4,0.03773584905660377,0.03773584905660377,0,negative
422,8,11,0.018957345971563982,0.026066350710900472,-3,negative
57,4,0,0.07017543859649122,0.0,4,negative
145,5,12,0.034482758620689655,0.08275862068965517,-7,negative
437,12,29,0.02745995423340961,0.06636155606407322,-17,negative
145,5,12,0.034482758620689655,0.08275862068965517,-7,negative
82,3,4,0.036585365853658534,0.04878048780487805,-1,negative
86,5,5,0.05813953488372093,0.05813953488372093,0,negative
117,7,9,0.05982905982905983,0.07692307692307693,-2,negative
149,2,7,0.013422818791946308,0.04697986577181208,-5,negative
97,6,6,0.061855670103092786,0.061855670103092786,0,negative
125,6,1,0.048,0.008,5,negative
307,19,3,0.06188925081433225,0.009771986970684038,16,negative
435,2,9,0.004597701149425287,0.020689655172413793,-7,negative
113,3,7,0.02654867256637168,0.061946902654867256,-4,negative
263,6,12,0.022813688212927757,0.045627376425855515,-6,negative
165,5,6,0.030303030303030304,0.03636363636363636,-1,negative
366,12,13,0.03278688524590164,0.03551912568306011,-1,negative
138,6,9,0.043478260869565216,0.06521739130434782,-3,negative
208,9,6,0.04326923076923077,0.028846153846153848,3,negative
155,7,6,0.04516129032258064,0.03870967741935484,1,negative
235,5,10,0.02127659574468085,0.0425531914893617,-5,negative
