%% Dataset about positive and negative movie reviews
@relation review_type
@attribute number_of_words numeric
@attribute number_of_positive_words numeric
@attribute number_of_negative_words numeric
@attribute percent_of_positive_words numeric
@attribute percent_of_negative_words numeric
@attribute positive_minus_negative numeric
@attribute review {positive, negative}
@data
160,4,10,0.025,0.0625,-6,negative
112,8,2,0.07142857142857142,0.017857142857142856,6,negative
146,3,7,0.02054794520547945,0.04794520547945205,-4,negative
272,6,13,0.022058823529411766,0.04779411764705882,-7,negative
141,5,11,0.03546099290780142,0.07801418439716312,-6,negative
160,3,7,0.01875,0.04375,-4,negative
392,9,17,0.02295918367346939,0.04336734693877551,-8,negative
237,6,13,0.02531645569620253,0.05485232067510549,-7,negative
135,3,10,0.022222222222222223,0.07407407407407407,-7,negative
463,19,20,0.04103671706263499,0.04319654427645788,-1,negative
87,7,5,0.08045977011494253,0.05747126436781609,2,negative
186,7,8,0.03763440860215054,0.043010752688172046,-1,negative
159,4,8,0.025157232704402517,0.050314465408805034,-4,negative
46,1,1,0.021739130434782608,0.021739130434782608,0,negative
42,0,3,0.0,0.07142857142857142,-3,negative
47,2,6,0.0425531914893617,0.1276595744680851,-4,negative
224,6,18,0.026785714285714284,0.08035714285714286,-12,negative
76,0,10,0.0,0.13157894736842105,-10,negative
227,7,13,0.030837004405286344,0.05726872246696035,-6,negative
82,3,6,0.036585365853658534,0.07317073170731707,-3,negative
156,6,10,0.038461538461538464,0.0641025641025641,-4,negative
405,10,21,0.024691358024691357,0.05185185185185185,-11,negative
422,23,19,0.054502369668246446,0.045023696682464455,4,negative
165,9,6,0.05454545454545454,0.03636363636363636,3,negative
263,6,16,0.022813688212927757,0.060836501901140684,-10,negative
368,13,28,0.035326086956521736,0.07608695652173914,-15,negative
121,7,8,0.05785123966942149,0.06611570247933884,-1,negative
260,8,17,0.03076923076923077,0.06538461538461539,-9,negative
196,6,11,0.030612244897959183,0.05612244897959184,-5,negative
254,3,28,0.011811023622047244,0.11023622047244094,-25,negative
518,13,37,0.025096525096525095,0.07142857142857142,-24,negative
499,16,35,0.03206412825651302,0.07014028056112225,-19,negative
374,7,16,0.01871657754010695,0.0427807486631016,-9,negative
123,2,10,0.016260162601626018,0.08130081300813008,-8,negative
217,6,10,0.027649769585253458,0.04608294930875576,-4,negative
461,14,28,0.03036876355748373,0.06073752711496746,-14,negative
212,6,13,0.02830188679245283,0.06132075471698113,-7,negative
149,3,6,0.020134228187919462,0.040268456375838924,-3,negative
297,14,9,0.04713804713804714,0.030303030303030304,5,negative
171,12,7,0.07017543859649122,0.04093567251461988,5,negative
74,4,3,0.05405405405405406,0.04054054054054054,1,negative
250,10,9,0.04,0.036,1,negative
125,5,2,0.04,0.016,3,negative
504,15,24,0.02976190476190476,0.047619047619047616,-9,negative
117,7,8,0.05982905982905983,0.06837606837606838,-1,negative
176,4,4,0.022727272727272728,0.022727272727272728,0,negative
119,6,3,0.05042016806722689,0.025210084033613446,3,negative
145,0,6,0.0,0.041379310344827586,-6,negative
132,2,9,0.015151515151515152,0.06818181818181818,-7,negative
137,6,6,0.043795620437956206,0.043795620437956206,0,negative
127,4,2,0.031496062992125984,0.015748031496062992,2,negative
153,4,10,0.026143790849673203,0.06535947712418301,-6,negative
155,7,1,0.04516129032258064,0.0064516129032258064,6,negative
148,2,5,0.013513513513513514,0.033783783783783786,-3,negative
133,7,10,0.05263157894736842,0.07518796992481203,-3,negative
260,11,14,0.04230769230769231,0.05384615384615385,-3,negative
543,17,32,0.03130755064456722,0.058931860036832415,-15,negative
248,12,12,0.04838709677419355,0.04838709677419355,0,negative
152,9,2,0.05921052631578947,0.013157894736842105,7,negative
128,7,5,0.0546875,0.0390625,2,negative
218,4,12,0.01834862385321101,0.05504587155963303,-8,negative
31,2,2,0.06451612903225806,0.06451612903225806,0,negative
338,7,9,0.020710059171597635,0.026627218934911243,-2,negative
119,4,3,0.03361344537815126,0.025210084033613446,1,negative
193,6,9,0.031088082901554404,0.046632124352331605,-3,negative
141,4,9,0.028368794326241134,0.06382978723404255,-5,negative
122,4,5,0.03278688524590164,0.040983606557377046,-1,negative
251,5,20,0.0199203187250996,0.0796812749003984,-15,negative
144,4,4,0.027777777777777776,0.027777777777777776,0,negative
203,11,6,0.054187192118226604,0.029556650246305417,5,negative
168,5,6,0.02976190476190476,0.03571428571428571,-1,negative
232,6,12,0.02586206896551724,0.05172413793103448,-6,negative
49,3,2,0.061224489795918366,0.04081632653061224,1,negative
109,1,10,0.009174311926605505,0.09174311926605505,-9,negative
740,29,46,0.03918918918918919,0.062162162162162166,-17,negative
423,20,12,0.04728132387706856,0.028368794326241134,8,negative
242,12,19,0.049586776859504134,0.07851239669421488,-7,negative
248,14,16,0.056451612903225805,0.06451612903225806,-2,negative
147,5,6,0.034013605442176874,0.04081632653061224,-1,negative
228,8,6,0.03508771929824561,0.02631578947368421,2,negative
192,5,6,0.026041666666666668,0.03125,-1,negative
46,0,3,0.0,0.06521739130434782,-3,negative
131,4,5,0.030534351145038167,0.03816793893129771,-1,negative
169,8,8,0.047337278106508875,0.047337278106508875,0,negative
232,5,11,0.021551724137931036,0.04741379310344827,-6,negative
143,7,3,0.04895104895104895,0.02097902097902098,4,negative
169,5,2,0.029585798816568046,0.011834319526627219,3,negative
122,2,8,0.01639344262295082,0.06557377049180328,-6,negative
124,4,11,0.03225806451612903,0.08870967741935484,-7,negative
178,5,12,0.028089887640449437,0.06741573033707865,-7,negative
550,18,28,0.03272727272727273,0.05090909090909091,-10,negative
132,5,8,0.03787878787878788,0.06060606060606061,-3,negative
66,3,2,0.045454545454545456,0.030303030303030304,1,negative
161,10,8,0.062111801242236024,0.049689440993788817,2,negative
631,13,25,0.020602218700475437,0.039619651347068144,-12,negative
236,6,8,0.025423728813559324,0.03389830508474576,-2,negative
270,7,4,0.025925925925925925,0.014814814814814815,3,negative
120,3,6,0.025,0.05,-3,negative
236,6,10,0.025423728813559324,0.0423728813559322,-4,negative
347,7,18,0.020172910662824207,0.05187319884726225,-11,negative
210,4,11,0.01904761904761905,0.05238095238095238,-7,negative
219,10,9,0.045662100456621,0.0410958904109589,1,negative
164,4,8,0.024390243902439025,0.04878048780487805,-4,negative
178,5,6,0.028089887640449437,0.033707865168539325,-1,negative
128,2,7,0.015625,0.0546875,-5,negative
86,0,2,0.0,0.023255813953488372,-2,negative
656,19,36,0.028963414634146343,0.054878048780487805,-17,negative
365,15,22,0.0410958904109589,0.06027397260273973,-7,negative
119,6,3,0.05042016806722689,0.025210084033613446,3,negative
119,3,7,0.025210084033613446,0.058823529411764705,-4,negative
159,3,7,0.018867924528301886,0.0440251572327044,-4,negative
104,6,6,0.057692307692307696,0.057692307692307696,0,negative
145,3,3,0.020689655172413793,0.020689655172413793,0,negative
354,11,6,0.031073446327683617,0.01694915254237288,5,negative
975,26,47,0.02666666666666667,0.048205128205128206,-21,negative
91,3,2,0.03296703296703297,0.02197802197802198,1,negative
142,6,8,0.04225352112676056,0.056338028169014086,-2,negative
298,8,8,0.026845637583892617,0.026845637583892617,0,negative
231,6,6,0.025974025974025976,0.025974025974025976,0,negative
358,10,20,0.027932960893854747,0.055865921787709494,-10,negative
158,3,9,0.0189873417721519,0.056962025316455694,-6,negative
218,9,16,0.04128440366972477,0.07339449541284404,-7,negative
346,10,18,0.028901734104046242,0.05202312138728324,-8,negative
134,3,5,0.022388059701492536,0.03731343283582089,-2,negative
108,0,8,0.0,0.07407407407407407,-8,negative
86,3,6,0.03488372093023256,0.06976744186046512,-3,negative
60,2,3,0.03333333333333333,0.05,-1,negative
232,7,5,0.03017241379310345,0.021551724137931036,2,negative
139,2,6,0.014388489208633094,0.04316546762589928,-4,negative
248,1,6,0.004032258064516129,0.024193548387096774,-5,negative
181,10,7,0.055248618784530384,0.03867403314917127,3,negative
213,7,7,0.03286384976525822,0.03286384976525822,0,negative
242,10,14,0.04132231404958678,0.05785123966942149,-4,negative
210,7,6,0.03333333333333333,0.02857142857142857,1,negative
161,0,5,0.0,0.031055900621118012,-5,negative
323,15,11,0.04643962848297214,0.034055727554179564,4,negative
162,2,9,0.012345679012345678,0.05555555555555555,-7,negative
360,19,22,0.05277777777777778,0.06111111111111111,-3,negative
121,3,3,0.024793388429752067,0.024793388429752067,0,negative
176,9,3,0.05113636363636364,0.017045454545454544,6,negative
147,10,6,0.06802721088435375,0.04081632653061224,4,negative
359,15,15,0.04178272980501393,0.04178272980501393,0,negative
749,27,50,0.036048064085447265,0.06675567423230974,-23,negative
110,5,5,0.045454545454545456,0.045454545454545456,0,negative
112,10,0,0.08928571428571429,0.0,10,negative
584,23,21,0.039383561643835614,0.03595890410958904,2,negative
154,9,4,0.05844155844155844,0.025974025974025976,5,negative
132,5,12,0.03787878787878788,0.09090909090909091,-7,negative
118,7,6,0.059322033898305086,0.05084745762711865,1,negative
139,5,8,0.03597122302158273,0.05755395683453238,-3,negative
330,11,11,0.03333333333333333,0.03333333333333333,0,negative
231,18,10,0.07792207792207792,0.04329004329004329,8,negative
453,10,18,0.02207505518763797,0.039735099337748346,-8,negative
113,7,5,0.061946902654867256,0.04424778761061947,2,negative
264,13,23,0.04924242424242424,0.08712121212121213,-10,negative
435,1,11,0.0022988505747126436,0.02528735632183908,-10,negative
181,6,6,0.03314917127071823,0.03314917127071823,0,negative
197,4,8,0.02030456852791878,0.04060913705583756,-4,negative
449,21,19,0.0467706013363029,0.042316258351893093,2,negative
187,6,6,0.03208556149732621,0.03208556149732621,0,negative
306,9,16,0.029411764705882353,0.05228758169934641,-7,negative
189,9,21,0.047619047619047616,0.1111111111111111,-12,negative
732,20,26,0.0273224043715847,0.03551912568306011,-6,negative
335,13,14,0.03880597014925373,0.041791044776119404,-1,negative
115,3,6,0.02608695652173913,0.05217391304347826,-3,negative
397,11,10,0.027707808564231738,0.02518891687657431,1,negative
130,2,1,0.015384615384615385,0.007692307692307693,1,negative
113,3,6,0.02654867256637168,0.05309734513274336,-3,negative
97,3,8,0.030927835051546393,0.08247422680412371,-5,negative
212,8,14,0.03773584905660377,0.0660377358490566,-6,negative
140,3,10,0.02142857142857143,0.07142857142857142,-7,negative
170,6,3,0.03529411764705882,0.01764705882352941,3,negative
387,10,10,0.025839793281653745,0.025839793281653745,0,negative
172,9,4,0.05232558139534884,0.023255813953488372,5,negative
308,14,1,0.045454545454545456,0.003246753246753247,13,negative
290,15,6,0.05172413793103448,0.020689655172413793,9,negative
204,4,6,0.0196078431372549,0.029411764705882353,-2,negative
761,48,28,0.06307490144546649,0.03679369250985545,20,negative
291,5,12,0.01718213058419244,0.041237113402061855,-7,negative
571,6,17,0.010507880910683012,0.0297723292469352,-11,negative
176,9,4,0.05113636363636364,0.022727272727272728,5,negative
121,3,3,0.024793388429752067,0.024793388429752067,0,negative
487,14,14,0.028747433264887063,0.028747433264887063,0,negative
171,10,5,0.05847953216374269,0.029239766081871343,5,negative
372,6,16,0.016129032258064516,0.043010752688172046,-10,negative
539,14,15,0.025974025974025976,0.027829313543599257,-1,negative
167,10,8,0.059880239520958084,0.04790419161676647,2,negative
210,8,5,0.0380952380952381,0.023809523809523808,3,negative
220,8,18,0.03636363636363636,0.08181818181818182,-10,negative
135,4,13,0.02962962962962963,0.0962962962962963,-9,negative
164,1,1,0.006097560975609756,0.006097560975609756,0,negative
657,26,22,0.0395738203957382,0.0334855403348554,4,negative
134,10,8,0.07462686567164178,0.05970149253731343,2,negative
308,11,14,0.03571428571428571,0.045454545454545456,-3,negative
156,6,5,0.038461538461538464,0.03205128205128205,1,negative
165,4,8,0.024242424242424242,0.048484848484848485,-4,negative
120,2,4,0.016666666666666666,0.03333333333333333,-2,negative
65,2,4,0.03076923076923077,0.06153846153846154,-2,negative
332,8,19,0.024096385542168676,0.0572289156626506,-11,negative
139,4,6,0.02877697841726619,0.04316546762589928,-2,negative
74,4,5,0.05405405405405406,0.06756756756756757,-1,negative
188,13,3,0.06914893617021277,0.015957446808510637,10,negative
641,24,36,0.0374414976599064,0.056162246489859596,-12,negative
125,7,18,0.056,0.144,-11,negative
186,9,6,0.04838709677419355,0.03225806451612903,3,negative
95,3,8,0.031578947368421054,0.08421052631578947,-5,negative
219,8,15,0.0365296803652968,0.0684931506849315,-7,negative
402,11,18,0.02736318407960199,0.04477611940298507,-7,negative
449,23,16,0.051224944320712694,0.035634743875278395,7,negative
686,18,26,0.026239067055393587,0.037900874635568516,-8,negative
202,4,5,0.019801980198019802,0.024752475247524754,-1,negative
43,2,1,0.046511627906976744,0.023255813953488372,1,negative
150,6,9,0.04,0.06,-3,negative
191,5,11,0.02617801047120419,0.05759162303664921,-6,negative
133,3,7,0.022556390977443608,0.05263157894736842,-4,negative
563,14,9,0.02486678507992895,0.015985790408525755,5,negative
75,2,1,0.02666666666666667,0.013333333333333334,1,negative
159,8,5,0.050314465408805034,0.031446540880503145,3,negative
476,10,16,0.02100840336134454,0.03361344537815126,-6,negative
83,5,3,0.060240963855421686,0.03614457831325301,2,negative
320,14,16,0.04375,0.05,-2,negative
494,11,26,0.022267206477732792,0.05263157894736842,-15,negative
220,3,13,0.013636363636363636,0.05909090909090909,-10,negative
226,7,8,0.030973451327433628,0.035398230088495575,-1,negative
149,6,6,0.040268456375838924,0.040268456375838924,0,negative
165,6,7,0.03636363636363636,0.04242424242424243,-1,negative
160,7,5,0.04375,0.03125,2,negative
152,6,6,0.039473684210526314,0.039473684210526314,0,negative
119,5,7,0.04201680672268908,0.058823529411764705,-2,negative
39,0,3,0.0,0.07692307692307693,-3,negative
143,7,6,0.04895104895104895,0.04195804195804196,1,negative
96,4,6,0.041666666666666664,0.0625,-2,negative
145,6,7,0.041379310344827586,0.04827586206896552,-1,negative
363,9,22,0.024793388429752067,0.06060606060606061,-13,negative
51,1,1,0.0196078431372549,0.0196078431372549,0,negative
158,7,7,0.04430379746835443,0.04430379746835443,0,negative
98,3,6,0.030612244897959183,0.061224489795918366,-3,negative
290,12,3,0.041379310344827586,0.010344827586206896,9,negative
214,10,5,0.04672897196261682,0.02336448598130841,5,negative
155,4,1,0.025806451612903226,0.0064516129032258064,3,negative
151,9,3,0.059602649006622516,0.019867549668874173,6,negative
426,13,27,0.03051643192488263,0.06338028169014084,-14,negative
518,15,24,0.02895752895752896,0.04633204633204633,-9,negative
96,3,5,0.03125,0.052083333333333336,-2,negative
141,7,8,0.04964539007092199,0.05673758865248227,-1,negative
248,8,6,0.03225806451612903,0.024193548387096774,2,negative
55,3,0,0.05454545454545454,0.0,3,negative
81,3,3,0.037037037037037035,0.037037037037037035,0,negative
226,7,6,0.030973451327433628,0.02654867256637168,1,negative
77,4,2,0.05194805194805195,0.025974025974025976,2,negative
326,15,7,0.046012269938650305,0.02147239263803681,8,negative
95,1,4,0.010526315789473684,0.042105263157894736,-3,negative
118,5,8,0.0423728813559322,0.06779661016949153,-3,negative
136,7,5,0.051470588235294115,0.03676470588235294,2,negative
285,12,16,0.042105263157894736,0.056140350877192984,-4,negative
216,6,5,0.027777777777777776,0.023148148148148147,1,negative
66,2,3,0.030303030303030304,0.045454545454545456,-1,negative
119,5,9,0.04201680672268908,0.07563025210084033,-4,negative
219,8,7,0.0365296803652968,0.0319634703196347,1,negative
106,2,3,0.018867924528301886,0.02830188679245283,-1,negative
86,4,3,0.046511627906976744,0.03488372093023256,1,negative
287,4,20,0.013937282229965157,0.06968641114982578,-16,negative
45,2,4,0.044444444444444446,0.08888888888888889,-2,negative
229,7,25,0.03056768558951965,0.1091703056768559,-18,negative
312,9,23,0.028846153846153848,0.07371794871794872,-14,negative
83,4,0,0.04819277108433735,0.0,4,negative
206,11,8,0.05339805825242718,0.038834951456310676,3,negative
77,2,5,0.025974025974025976,0.06493506493506493,-3,negative
157,11,6,0.07006369426751592,0.03821656050955414,5,negative
608,18,26,0.029605263157894735,0.04276315789473684,-8,negative
200,7,19,0.035,0.095,-12,negative
442,22,16,0.049773755656108594,0.03619909502262444,6,negative
324,14,7,0.043209876543209874,0.021604938271604937,7,negative
477,18,10,0.03773584905660377,0.020964360587002098,8,negative
355,19,10,0.05352112676056338,0.028169014084507043,9,negative
284,6,17,0.02112676056338028,0.05985915492957746,-11,negative
139,3,5,0.02158273381294964,0.03597122302158273,-2,negative
492,21,22,0.042682926829268296,0.044715447154471545,-1,negative
116,3,5,0.02586206896551724,0.04310344827586207,-2,negative
113,5,5,0.04424778761061947,0.04424778761061947,0,negative
145,3,14,0.020689655172413793,0.09655172413793103,-11,negative
404,22,28,0.054455445544554455,0.06930693069306931,-6,negative
124,10,11,0.08064516129032258,0.08870967741935484,-1,negative
279,12,13,0.043010752688172046,0.04659498207885305,-1,negative
407,16,7,0.03931203931203931,0.0171990171990172,9,negative
